,brand,value
838,Givenchy,57.77358490566038
839,Gloverall,0.5471698113207547
840,Gmbh,76.52830188679245
841,Goldbergh,1.9622641509433962
842,Golden Goose,63.39622641509434
843,Goorin Bros,8.962264150943396
844,Gosha Rubchinskiy,4.6415094339622645
845,Goyard,21.41509433962264
846,Grand Seiko,2.6037735849056602
847,Greg Lauren,4.867924528301887
848,Grenson,1.5660377358490567
849,Greta Constantine,8.60377358490566
850,Grifoni,0.5849056603773585
851,Grlfrnd,6.90566037735849
852,Gucci,67.30188679245283
853,Gucci X Adidas,68.13207547169812
854,Gucci X Balenciaga,0.0
855,Gucci x Palace,0.03773584905660377
856,Guidi,1.169811320754717
857,Guy Laroche,0.0
858,Gymshark,33.905660377358494
859,H:ours,0.0
860,HARLEY DAVIDSON,74.26415094339623
861,HARRIS TWEED,10.20754716981132
862,HAVAIANAS,44.0188679245283
863,HELIOT EMIL,0.0
864,HELLO KITTY,50.83018867924528
865,HENRI LLOYD,1.0
866,HEYRAUD,0.0
867,HIGH,70.47169811320755
868,HOKA ONE ONE,1.150943396226415
869,HTC Los Angeles,0.0
870,HUF,18.07547169811321
871,HUNZA G,26.962264150943398
872,Hackett London,4.283018867924528
873,Haffmans & Neumeister,0.018867924528301886
874,Haglofs,15.0
875,Hai,79.11320754716981
876,Haider Ackermann,0.018867924528301886
877,Hale Bob,0.0
878,Hallhuber,17.943396226415093
879,Halston,71.60377358490567
880,Halston Heritage,0.41509433962264153
881,Hamilton,76.73584905660377
882,Han Kjobenhavn,8.018867924528301
883,Hanae Mori,1.830188679245283
884,Hardy Amies,0.5849056603773585
885,Harmont & Blaine,0.0
886,Harris,76.9622641509434
887,Harris Wharf London,0.0
888,Harrods,43.075471698113205
889,Harry Winston,4.735849056603773
890,Harrys of London,0.5094339622641509
891,Hartford,21.67924528301887
892,Haute Hippie,0.0
893,Hayleen,0.0
894,Hed Mayner,1.4339622641509433
895,Heimstone,0.0
896,Helly Hansen,48.58490566037736
897,Helmut Lang,73.15094339622641
898,Henderson Baracco,0.0
899,Henrik Vibskov,1.2830188679245282
900,Henry Cotton,0.0
901,Hereu,0.9811320754716981
902,Hermès,2.9056603773584904
903,Herno,0.0
904,Heron Preston,1.6603773584905661
905,Herve Leger,0.5283018867924528
906,Heschung,1.320754716981132
907,Hilfiger Collection,0.09433962264150944
908,Hill House,2.2452830188679247
909,Hinnominate,1.849056603773585
910,Hispanitas,9.150943396226415
911,Hobbs,74.0377358490566
912,Hobo International,0.0
913,Hogan,4.377358490566038
914,Hogl,1.0
915,Hoka,77.94339622641509
916,Holzweiler,8.660377358490566
917,Honey Birdette,1.0943396226415094
918,Hood by Air,0.20754716981132076
919,Hope,88.09433962264151
920,Hoss Intropia,61.735849056603776
921,House Of Harlow,7.433962264150943
922,House of CB,65.01886792452831
923,House of sunny,3.5283018867924527
924,Hublot,17.566037735849058
925,Hudson,65.83018867924528
926,Hugo Boss,56.22641509433962
927,Human Made,15.60377358490566
928,Humanoid,39.45283018867924
929,Hummel,0.0
930,Hunky Dory,14.20754716981132
931,Hunter,47.43396226415094
932,Husky,1.0188679245283019
933,Hysteric Glamour,0.0
934,Hôtel Particulier,4.735849056603773
935,I BLUES,1.0
936,I.Am.Gia,0.0
937,ICON,83.49056603773585
938,IMPRESSED JEWELRY,0.0
939,INC International Concepts,1.9056603773584906
940,IOANNA KOURBELA,0.0
941,IRREGULAR CHOICE,0.05660377358490566
942,IWC,6.132075471698113
943,IWC SCHAFFHAUSEN,5.867924528301887
944,IZAC,23.71698113207547
945,Iceberg,82.15094339622641
946,Ichi,86.11320754716981
947,Ikks,57.0188679245283
948,Illesteva,0.9622641509433962
949,Ilse Jacobsen,64.71698113207547
950,Impérial,7.7924528301886795
951,InWear,1.0
952,Incotex,45.113207547169814
953,Initial,68.94339622641509
954,Inkkas,4.113207547169812
955,Intrend,51.64150943396226
956,Inuikii,3.9056603773584904
957,Invicta,77.77358490566037
958,Iris & Ink,0.0
959,Iris Von Arnim,0.05660377358490566
960,Iro,85.13207547169812
961,Isabel Marant,69.88679245283019
962,Isabel Marant Etoile,0.0
963,Isaia,33.83018867924528
964,Isaia Napoli,0.0
965,Islo,0.0
966,Issa,61.283018867924525
967,Issey Miyake,35.84905660377358
968,Istante,29.754716981132077
969,Italia Independent,0.6037735849056604
970,Ivy And Oak,1.3584905660377358
971,Ivy Park,79.66037735849056
972,Ixos,2.9622641509433962
973,J Brand,2.0754716981132075
974,J.Crew,32.39622641509434
975,J.Lindeberg,2.3773584905660377
976,J.McLaughlin,0.0
977,JACOB COHEN,81.05660377358491
978,JACQUES MARIE MAGE,0.0
979,JADE SWIM,27.92452830188679
980,JC De Castelbajac,0.3584905660377358
981,JESSICA SIMPSON,4.660377358490566
982,JET SET,8.471698113207546
983,JETS,43.132075471698116
984,JIM THOMPSON,19.67924528301887
985,JM Weston,64.0754716981132
986,JOHNNY WAS,31.11320754716981
987,JONAK,11.830188679245284
988,JOOP!,61.79245283018868
989,JORDAN,80.86792452830188
990,JOVANI,37.698113207547166
991,JULIUS,7.584905660377358
992,JUST DON,17.566037735849058
993,JUST SAY WIZZ,0.0
994,JUUN.J,0.4339622641509434
995,JW Anderson,1.0566037735849056
996,Jack & Jones,4.90566037735849
997,Jack Wills,3.6792452830188678
998,Jack Wolfskin,0.3018867924528302
999,Jacquemus,9.245283018867925
1000,Jacques Fath,3.8679245283018866
1001,Jaded London,3.1132075471698113
1002,Jaeger,25.867924528301888
1003,Jaeger-Lecoultre,16.32075471698113
1004,Jaggad,61.41509433962264
1005,James Perse,3.8867924528301887
1006,Jamie Wei Huang,0.0
1007,Janet & Janet,0.0
1008,Jason Wu,0.018867924528301886
1009,Jean Patou,0.0
1010,Jean Paul Gaultier,51.83018867924528
1011,Jean-Louis Scherrer,0.0
1012,Jeckerson,7.3584905660377355
1013,Jeffrey Campbell,32.24528301886792
1014,Jenni Kayne,12.471698113207546
1015,Jenny Packham,1.0377358490566038
1016,Jeremy Scott,0.0
1017,Jeremy Scott Pour Adidas,0.0
1018,Jerome Dreyfuss,4.60377358490566
1019,Jigsaw,57.528301886792455
1020,Jijil,0.8301886792452831
1021,Jil Sander,82.9245283018868
1022,Jimmy Choo,59.716981132075475
1023,Jitrois,0.0
1024,Joe's,79.16981132075472
1025,Johanna Ortiz,38.84905660377358
1026,John Dalia,0.0
1027,John Elliott,73.11320754716981
1028,John Fluevog,0.0
1029,John Galliano,23.660377358490567
1030,John Hardy,5.056603773584905
1031,John Lobb,1.320754716981132
1032,John Richmond,72.45283018867924
1033,John Smedley,18.58490566037736
1034,John Varvatos,1.7924528301886793
1035,Johnston And Murphy,25.056603773584907
1036,Johnstons Of Elgin,5.415094339622642
1037,Joie,60.0
1038,Jonathan Simkhai,1.6415094339622642
1039,Jones New York,1.3396226415094339
1040,Jos A Bank,34.886792452830186
1041,Joseph,89.16981132075472
1042,Joseph Ribkoff,88.05660377358491
1043,Joshua Sanders,0.32075471698113206
1044,Jott,30.18867924528302
1045,Journee Collection,0.0
1046,Jucca,0.09433962264150944
1047,Judith & Charles,0.09433962264150944
1048,Judith Leiber,18.88679245283019
1049,Juicy Couture,50.18867924528302
1050,Junya Watanabe,3.0377358490566038
1051,Just Cashmere,0.0
1052,Just Cavalli,79.77358490566037
1053,K Jacques,42.075471698113205
1054,K-Way,1.2641509433962264
1055,KANGRA,2.0377358490566038
1056,KAPORAL,14.169811320754716
1057,KAR,75.75471698113208
1058,KICKERS,44.15094339622642
1059,KOLOR,88.39622641509433
1060,KOOKAI,73.54716981132076
1061,Kaleos,0.9811320754716981
1062,Kangol,2.339622641509434
1063,Kansai Yamamoto,0.20754716981132076
1064,Kaos,86.84905660377359
1065,Kapital,80.81132075471699
1066,Kappa,83.39622641509433
1067,Karen Walker,3.0
1068,Karl Kani,49.62264150943396
1069,Karl Lagerfeld,64.0754716981132
1070,Karma Koma,0.0
1071,Kat Maconie,0.0
1072,Kate Spade,51.943396226415096
1073,Katharine Hamnett,0.0
1074,Kazar,0.0
1075,Ken Scott,4.283018867924528
1076,Kendall + Kylie,55.45283018867924
1077,Kennel Und Schmenger,3.6226415094339623
1078,Kenneth Cole,24.32075471698113
1079,Kent and Curwen,0.07547169811320754
1080,Kenzo,75.98113207547169
1081,Khaite,0.9622641509433962
1082,Kiko Kostadinov,0.0
1083,Kina Fernandez,0.0
1084,King Louie,1.0
1085,Kith,34.679245283018865
1086,Kiton,28.37735849056604
1087,Koan,71.43396226415095
1088,Kocca,0.9245283018867925
1089,Koche,11.132075471698114
1090,Komono,11.962264150943396
1091,Kontatto,0.0
1092,Kowtow,12.150943396226415
1093,Kris Van Assche,8.60377358490566
1094,Krizia,2.0
1095,Ksubi,3.9056603773584904
1096,Kuboraum,0.5471698113207547
1097,Kujten,2.6037735849056602
1098,Kurt Geiger,54.509433962264154
1099,Kyme,0.0
1100,L AUTRE CHOSE,0.1320754716981132
1101,L'AUTRE CHOSE,13.924528301886792
1102,L'Agence,1.150943396226415
1103,L.A.M.B,0.0
1104,L.B.M. 1911,0.0
1105,L.G.R,1.5660377358490567
1106,L.L.Bean,10.0
1107,L37,3.5660377358490565
1108,LA BAGAGERIE,0.018867924528301886
1109,LA FEE MARABOUTEE,5.113207547169812
1110,LA FEMME,65.16981132075472
1111,LA MARTINA,59.60377358490566
1112,LAURA ASHLEY,78.69811320754717
1113,LAURA BIAGIOTTI,5.886792452830188
1114,LAZZARI,9.320754716981131
1115,LE COQ SPORTIF,16.69811320754717
1116,LE TEMPS DES CERISES,15.150943396226415
1117,LES COPAINS,6.867924528301887
1118,LES TROPEZIENNES,0.03773584905660377
1119,LF Markey,24.22641509433962
1120,LFDY,1.1132075471698113
1121,LIEBESKIND,4.132075471698113
1122,LIPSY,1.9245283018867925
1123,LITTLE MARCEL,62.735849056603776
1124,LOCMAN ITALY,0.018867924528301886
1125,LORENZ BAÜMER,0.0
1126,LORIBLU,0.22641509433962265
1127,LOTTO,83.79245283018868
1128,LOTTUSSE,1.7358490566037736
1129,LUCKY BRAND,55.56603773584906
1130,LUDOVIC DE SAINT SERNIN,0.07547169811320754
1131,LUISA SPAGNOLI,63.735849056603776
1132,LUMBERJACK,79.18867924528301
1133,La Double J,1.0
1134,La Musa,0.7358490566037735
1135,La Perla,57.943396226415096
1136,Lack Of Colour,0.018867924528301886
1137,Lacoste,68.60377358490567
1138,Lacoste Live,0.0
1139,Lafayette 148 NY,0.018867924528301886
1140,Lala Berlin,4.886792452830188
1141,Lamborghini,68.79245283018868
1142,Lamoda,57.0377358490566
1143,Lana,70.01886792452831
1144,Lancaster,82.28301886792453
1145,Lancel,64.9245283018868
1146,Laneus,0.0
1147,Lanvin,51.56603773584906
1148,Lardini,0.1509433962264151
1149,Larroudé,0.660377358490566
1150,Lasserre,3.9622641509433962
1151,Laundry by Shelli Segal,0.0
1152,Laurel,59.679245283018865
1153,Lauren Ralph Lauren,49.43396226415094
1154,Laurence Bras,3.358490566037736
1155,Laurence Dacade,0.0
1156,Le Cap,50.716981132075475
1157,Le Silla,0.0
1158,Le Specs,23.37735849056604
1159,Le Tanneur,0.0
1160,Leather Crown,0.6981132075471698
1161,Lee,81.43396226415095
1162,Lee Cooper,5.811320754716981
1163,Lela Rose,1.320754716981132
1164,Lemaire,1.1886792452830188
1165,Leon & Harper,0.16981132075471697
1166,Leonard,61.924528301886795
1167,Les Deux,77.71698113207547
1168,Les Hommes,61.35849056603774
1169,Les Petites,61.75471698113208
1170,Les tricots d'O,0.0
1171,Levi's,69.13207547169812
1172,Levi's Made & Crafted,0.0
1173,Levi's Vintage Clothing,0.03773584905660377
1174,Liberty Of London,0.24528301886792453
1175,Lidfort,0.03773584905660377
1176,Lidl,69.39622641509433
1177,Likely,78.39622641509433
1178,Lilly Pulitzer,4.622641509433962
1179,Limitato,0.0
1180,Linda Farrow,1.8679245283018868
1181,Linea Pelle,1.0566037735849056
1182,Links Of London,0.0
1183,Lip,85.35849056603773
1184,Lisa Marie Fernandez,0.1509433962264151
1185,Lisa Yang,11.132075471698114
1186,Liu.Jo,0.0
1187,Liviana Conti,0.0
1188,Lk Bennett,0.0
1189,Loake,2.4716981132075473
1190,Locman,0.9433962264150944
1191,Lodi,84.26415094339623
1192,Loeffler Randall,10.716981132075471
1193,Loewe,80.62264150943396
1194,Lola Cruz,0.0
1195,London fog,19.77358490566038
1196,Longchamp,73.52830188679245
1197,Longines,79.69811320754717
1198,Lonsdale,55.62264150943396
1199,Lorena Antoniazzi,0.0
1200,Loris Azzaro,0.018867924528301886
1201,Loro Piana,61.56603773584906
1202,Louis Feraud,6.283018867924528
1203,Louis Leeman,0.0
1204,Louis Vuitton,64.33962264150944
1205,Louis Vuitton X NBA,0.05660377358490566
1206,Louis Vuitton X Nike,0.9433962264150944
1207,Louis Vuitton x Nigo,0.0
1208,Louis Vuitton x Supreme,1.0188679245283019
1209,Louis Vuitton x Yayoi Kusama,0.0
1210,Loulou studio,0.0
1211,Love Shack Fancy,56.056603773584904
1212,Lover,87.81132075471699
1213,Lovers + Friends,88.41509433962264
1214,Low Brand,12.452830188679245
1215,Lozza,0.24528301886792453
1216,Lu Ren,0.16981132075471697
1217,Lucchese,45.0
1218,Luciano Barachini,0.03773584905660377
1219,Luciano Barbera,0.03773584905660377
1220,Luciano Padovan,0.9245283018867925
1221,Lucien Pellat Finet,0.0
1222,Lucien Piccard,1.0
1223,Ludwig Reiter,18.20754716981132
1224,Luigi Bianchi Mantova,0.018867924528301886
1225,Luisa Cerano,0.0
1226,Lululemon,55.0188679245283
1227,Lulus,75.84905660377359
1228,Lumina,68.32075471698113
1229,Lyle and Scott,57.84905660377358
1230,M Missoni,46.43396226415094
1231,MALLONI,0.0
1232,MAMMUT,66.60377358490567
1233,MANFIELD,53.924528301886795
1234,MANILA GRACE,2.452830188679245
1235,MANOUKIAN,2.2264150943396226
1236,MARC ELLIS,1.0
1237,MARC FISHER,31.641509433962263
1238,MARC O'POLO,21.132075471698112
1239,MARINA RINALDI,1.2452830188679245
1240,MARIO VALENTINO,0.9811320754716981
1241,MARITHÉ & FRANÇOIS GIRBAUD,2.6226415094339623
1242,MARLIES DEKKERS,0.0
1243,MATSUDA,77.86792452830188
1244,MC2 Saint Barth,0.32075471698113206
1245,MCM,81.32075471698113
1246,MCS,6.679245283018868
1247,ME+EM,90.41509433962264
1248,MEPHISTO,13.11320754716981
1249,MET,40.0188679245283
1250,MEXX,1.3962264150943395
1251,MINELLI,43.867924528301884
1252,MISS SIXTY,0.0
1253,MLB,38.77358490566038
1254,MM6,63.24528301886792
1255,MOLLY BRACKEN,0.0
1256,MONOPRIX,18.71698113207547
1257,MONSOON,28.264150943396228
1258,MOORER,39.9811320754717
1259,MORELLATO,8.358490566037736
1260,MORESCHI,2.849056603773585
1261,MORGAN,82.64150943396227
1262,MOTEL,86.71698113207547
1263,MOTIVI,8.981132075471699
1264,MR P.,0.6415094339622641
1265,MSGM,70.66037735849056
1266,MUNICH,58.0
1267,MUSETTE,87.9245283018868
1268,MUSTANG,82.88679245283019
1269,Mabrun,0.0
1270,Mac Douglas,22.754716981132077
1271,Mac Duggal,34.18867924528302
1272,Mach & Mach,0.22641509433962265
1273,Mackage,3.188679245283019
1274,Mackintosh,24.60377358490566
1275,Madewell,43.54716981132076
1276,Mads Nørgaard,3.943396226415094
1277,Maeve,0.0
1278,Magda Butrym,0.32075471698113206
1279,Magnanni,20.90566037735849
1280,Maharishi,2.6792452830188678
1281,Maison 123,10.452830188679245
1282,Maison Kitsune,4.245283018867925
1283,Maison Margiela X Reebok,0.0
1284,Maison Martin Margiela,50.16981132075472
1285,Maison Michel,11.283018867924529
1286,Maison Mihara Yasuhiro,6.90566037735849
1287,Maison Scotch,5.377358490566038
1288,Maje,56.943396226415096
1289,Majestic Filatures,1.6226415094339623
1290,Majorelle,81.28301886792453
1291,Makia,50.528301886792455
1292,Maliparmi,1.0
1293,Malo,80.33962264150944
1294,Malone Souliers,0.0
1295,Manastash,2.018867924528302
1296,Manebi,0.3018867924528302
1297,Mangano,43.81132075471698
1298,Manolo Blahnik,75.52830188679245
1299,Manoush,3.169811320754717
1300,Mansur Gavriel,1.4528301886792452
1301,Mantero Viii,0.018867924528301886
1302,Manu Atelier,1.7169811320754718
1303,Manuel Ritz,0.1509433962264151
1304,Mara Hoffman,0.9811320754716981
1305,Marc Aurel,0.1320754716981132
1306,Marc Cain,20.528301886792452
1307,Marc Jacobs,14.60377358490566
1308,Marc by Marc Jacobs,1.1132075471698113
1309,Marcelo Burlon,3.4150943396226414
1310,Marchesa,48.679245283018865
1311,Marchesa Notte,0.0
1312,Marciano,2.0943396226415096
1313,Marella,80.86792452830188
1314,Margaret Howell,0.0
1315,Maria Bellentani,0.0
1316,Maria de la Orden,1.0
1317,Marimekko,7.3584905660377355
1318,Marina Yachting,10.471698113207546
1319,Marine Serre,74.62264150943396
1320,Mark Mc Nairy,0.0
1321,Markus Lupfer,0.0
1322,Marmot,78.50943396226415
1323,Marni,80.37735849056604
1324,Marques Almeida,0.0
1325,Marsèll,0.0
1326,Martine Rose,0.0
1327,Martyn Line,0.0
1328,Mary Ching,0.0
1329,Mary Katrantzou,1.9245283018867925
1330,Maryam Nassir Zadeh,28.0188679245283
1331,Marysia,1.8679245283018868
1332,Maserati,25.88679245283019
1333,Mason,80.49056603773585
1334,Masscob,0.0
1335,Massimo Alba,1.5471698113207548
1336,Massimo Dutti,53.43396226415094
1337,Mastermind Japan,0.0
1338,Matthew Williamson,1.7735849056603774
1339,Matériel,70.45283018867924
1340,Mauboussin,1.6981132075471699
1341,Maui Jim,31.58490566037736
1342,Maurice Lacroix,22.358490566037737
1343,Mauro Grifoni,0.0
1344,Mauro Volponi,0.0
1345,Max & Co,40.75471698113208
1346,Max & Moi,0.0
1347,Max Mara,66.47169811320755
1348,Max Mara 'S,0.4339622641509434
1349,Max Mara Studio,1.0
1350,Max Mara Weekend,74.28301886792453
1351,McGregor,0.03773584905660377
1352,Mcq,73.86792452830188
1353,Me + Em,89.54716981132076
1354,Melissa,12.981132075471699
1355,Melissa Odabash,1.3584905660377358
1356,Mellow Yellow,0.03773584905660377
1357,Melluso,7.226415094339623
1358,Melvin&Hamilton,0.0
1359,Merci,77.75471698113208
1360,Mes Demoiselles ...,0.0
1361,Meshki,44.81132075471698
1362,Messagerie,80.69811320754717
1363,Mexicana,56.18867924528302
1364,Mezlan,4.660377358490566
1365,Mia Bag,0.0
1366,Miaou,1.0754716981132075
1367,Michael Kors,54.20754716981132
1368,Michaela Frey,6.943396226415095
1369,Michel Herbelin,0.05660377358490566
1370,Michel Vivien,0.18867924528301888
1371,Michele,79.15094339622641
1372,Mido,1.3018867924528301
1373,Mih Jeans,0.0
1374,Mihaela Glavan,0.018867924528301886
1375,Miista,4.622641509433962
1376,Mikimoto,0.0
1377,Mila Schön Concept,0.0
1378,Milestone,57.320754716981135
1379,Milly,36.716981132075475
1380,Minnetonka,85.32075471698113
1381,Minnie Rose,0.0
1382,Mint Velvet,46.16981132075472
1383,Minus,42.528301886792455
1384,Mira Mikati,0.4339622641509434
1385,Misa,55.56603773584906
1386,Misbhv,1.0
1387,Missoni,42.0
1388,Mister K.,0.0
1389,Mitchell & Ness,7.7924528301886795
1390,Miu Miu,80.88679245283019
1391,Mizuno,29.11320754716981
1392,Mjus,1.0
1393,Moa Master Of Arts,0.0
1394,Moma,9.452830188679245
1395,Momoni,1.0
1396,Moncler,50.81132075471698
1397,Moncler Genius,3.0
1398,Moncler x Palm Angels,0.0
1399,Monique Lhuillier,0.0
1400,Montblanc,71.67924528301887
1401,Montecore,0.2830188679245283
1402,Moon Boot,20.92452830188679
1403,Moose Knuckles,40.339622641509436
1404,Mos Mosh,0.0
1405,Moschino,60.679245283018865
1406,Moschino Cheap And Chic,58.15094339622642
1407,Moschino Love,67.30188679245283
1408,Moscot,34.283018867924525
1409,Mother,75.81132075471699
1410,Mou,75.01886792452831
1411,Moussy,23.09433962264151
1412,Movado,1.3396226415094339
1413,Moves,78.9245283018868
1414,Mrz,54.113207547169814
1415,Mugler,44.9811320754717
1416,Mulberry,7.547169811320755
1417,Munthe,4.377358490566038
1418,Murphy&Nye,0.018867924528301886
1419,Museum,75.90566037735849
1420,Musier,0.0
1421,Musto,1.6226415094339623
1422,My Essential Wardrobe,0.05660377358490566
1423,Mykita,1.0188679245283019
1424,Mystique,6.830188679245283
1425,N. Peal,0.0
1426,NAF NAF,14.30188679245283
1427,NANNINI,15.962264150943396
1428,NATURAL DIAMONDS OF NYC,1.4339622641509433
1429,NAVYBOOT,5.415094339622642
1430,NBA,40.471698113207545
1431,NBD,77.20754716981132
1432,NEEDLES,72.35849056603773
1433,NENETTE,1.0943396226415094
1434,NERO GIARDINI,18.0188679245283
1435,NEW ERA,21.90566037735849
1436,NEW ROCK,17.37735849056604
1437,NEXT,69.52830188679245
1438,NICE THINGS,4.2075471698113205
1439,NICOLE MILLER,5.547169811320755
1440,NICOLE SALDAÑA,0.41509433962264153
1441,NIKE X UNDERCOVER,0.20754716981132076
1442,NN07 No Nationality,0.018867924528301886
1443,NOA NOA,16.69811320754717
1444,NOLITA,4.226415094339623
1445,NUDIE JEANS,60.113207547169814
1446,Nadine Merabi,0.0
1447,Naked Wolfe,44.735849056603776
1448,Namacheko,0.8301886792452831
1449,Nanette Lepore,19.11320754716981
1450,Nanni Milano,0.0
1451,Nanushka,0.8490566037735849
1452,Napapijri,3.2641509433962264
1453,NaraCamicie,0.0
1454,Natan,64.13207547169812
1455,Natasha Zinko,0.7735849056603774
1456,Nautica,85.71698113207547
1457,Nazareno Gabrielli,40.301886792452834
1458,Needle & Thread,0.0
1459,Neighborhood,0.11320754716981132
1460,Neil Barrett,69.81132075471699
1461,Neirami,6.433962264150943
1462,Nensi Dojaka,0.0
1463,Neous,0.0
1464,Neri Karra,0.0
1465,New Balance,80.01886792452831
1466,Nfl Team Apparel,8.056603773584905
1467,Nicholas,2.018867924528302
1468,Nicholas K,1.3962264150943395
1469,Nicholas Kirkwood,0.0
1470,Nicole Farhi,0.0
1471,Nihil Lab Sartoriale,0.0
1472,Nike,67.64150943396227
1473,Nike Acg,0.5094339622641509
1474,Nike Air Humara X Jacquemus,0.0
1475,Nike by Riccardo Tisci,0.0
1476,Nike x Acronym,0.0
1477,Nike x Ambush,0.0
1478,Nike x Comme Des Garçons,0.0
1479,Nike x Fear of God,0.9056603773584906
1480,Nike x Off-White,0.0
1481,Nike x Sacaï,0.0
1482,Nike x Stussy,0.33962264150943394
1483,Nike x Supreme,3.1132075471698113
1484,Nike x Travis Scott,2.207547169811321
1485,Nili Lotan,1.471698113207547
1486,Nina Ricci,57.283018867924525
1487,Nine West,20.566037735849058
1488,Nixon,33.15094339622642
1489,Noah,81.45283018867924
1490,Nodaleto,0.0
1491,Nomia,3.7735849056603774
1492,Non Signé / Unsigned,0.0
1493,Nookie,1.0
1494,Nordstrom,64.28301886792453
1495,Norma Kamali,5.716981132075472
1496,Norse Projects,1.2075471698113207
1497,North Sails,4.283018867924528
1498,Notify,63.924528301886795
1499,Number Nine - Takahiro Miyashita,0.0
1500,Nué,2.4716981132075473
1501,N°21,0.32075471698113206
1502,O'Neill,59.339622641509436
1503,OAKLEY,76.98113207547169
1504,ODD MOLLY,0.9811320754716981
1505,OH POLLY,79.84905660377359
1506,ONE STEP,78.16981132075472
1507,OSKA,8.716981132075471
1508,OXBOW,60.58490566037736
1509,Oakwood,14.962264150943396
1510,Oamc,1.3773584905660377
1511,Obey,87.62264150943396
1512,Octobers very own,3.452830188679245
1513,Octobre Editions,3.452830188679245
1514,Off-White,74.66037735849056
1515,Officina 36,0.0
1516,Officine Creative,0.39622641509433965
1517,Officine Generale,0.0
1518,Old Gringo,0.6415094339622641
1519,Oleg Cassini,1.6981132075471699
1520,Oliver Peoples,0.0
1521,Olivia Rubin,0.0
1522,Olivia Von Halle,9.49056603773585
1523,Oltre,66.58490566037736
1524,Omega,82.41509433962264
1525,Omega X Swatch,6.622641509433962
1526,On Running,71.18867924528301
1527,One Hundred Stars,29.056603773584907
1528,One Teaspoon,36.83018867924528
1529,Onitsuka Tiger,20.471698113207548
1530,Opening Ceremony,0.0
1531,Orciani,0.0
1532,Orient,1.8113207547169812
1533,Oris,74.50943396226415
1534,Orlebar Brown,0.0
1535,Oscar De La Renta,24.150943396226417
1536,Oscar Jacobson,9.69811320754717
1537,Oséree,0.0
1538,Otra Vez,80.50943396226415
1539,Ottod'Ame,0.0
1540,Ottolinger,2.4339622641509435
1541,Oui,79.64150943396227
1542,Our Legacy,9.20754716981132
1543,Ovadia And Sons,0.0
1544,Ovye,0.0
1545,P448,0.0
1546,PACIOTTI,11.245283018867925
1547,PAIN DE SUCRE,6.679245283018868
1548,PALLADIUM,83.62264150943396
1549,PAOLO PECORA,0.18867924528301888
1550,PAPER DENIM & CLOTH,0.0
1551,PARAH,2.7735849056603774
1552,PARALLELE,0.0
1553,PARIS TEXAS,2.509433962264151
1554,PAUL&SHARK,57.679245283018865
1555,PENNYBLACK,6.245283018867925
1556,PEPE JEANS,13.132075471698114
1557,PETER KAISER,2.0754716981132075
1558,PHARD,1.1886792452830188
1559,PHASE EIGHT,37.60377358490566
1560,PIAZZA SEMPIONE,73.32075471698113
1561,PIECES,81.33962264150944
1562,PIERO GUIDI,0.0
1563,PIMKIE,0.0
1564,PLEASE,73.22641509433963
1565,POLICE,56.64150943396226
1566,PONS QUINTANA,7.811320754716981
1567,PROMOD,69.90566037735849
1568,PURA LOPEZ,0.0
1569,PURIFICACION GARCIA,6.2075471698113205
1570,Pablo,70.24528301886792
1571,Paco Rabanne,20.0188679245283
1572,Paige,58.9622641509434
1573,Pal Zileri,0.0
1574,Palace,57.54716981132076
1575,Palm Angels,2.641509433962264
1576,Paloma Barcelo,0.0
1577,Paloma Wool,0.11320754716981132
1578,Panerai,1.0
1579,Paoloni,0.018867924528301886
1580,Paraboot,10.150943396226415
1581,Parajumpers,42.54716981132076
1582,Parosh,1.0
1583,Part Two,25.566037735849058
1584,Partow,0.7358490566037735
1585,PatBO,5.886792452830188
1586,Patagonia,63.943396226415096
1587,Patek Philippe,19.962264150943398
1588,Patou,13.471698113207546
1589,Patrizia Pepe,76.98113207547169
1590,Paul & Joe,1.849056603773585
1591,Paul & Joe Sister,0.0
1592,Paul Harnden Shoemakers,0.18867924528301888
1593,Paul Picot,6.30188679245283
1594,Paul Smith,76.13207547169812
1595,Paul Stuart,20.69811320754717
1596,Paul Warmer,4.018867924528302
1597,Paule Ka,0.0
1598,Pauw,9.81132075471698
1599,Peak Performance,57.35849056603774
1600,Pearl by Lela Rose,0.0
1601,Pedro Del Hierro,17.132075471698112
1602,Pedro Garcia,0.0
1603,Pendleton,1.0377358490566038
1604,Penelope Chilvers,0.7735849056603774
1605,People of Shibuya,0.5849056603773585
1606,Pepa Loves,0.0
1607,Perfect Moment,8.660377358490566
1608,Perry Ellis,4.169811320754717
1609,Persol,69.69811320754717
1610,Peruvian Connection,0.0
1611,Peserico,0.0
1612,Peter Hahn,0.0
1613,Peter Millar,56.58490566037736
1614,Peter Pilotto,0.0
1615,Petit Bateau,71.28301886792453
1616,Peuterey,31.30188679245283
1617,Philip Watch,18.71698113207547
1618,Philipp Plein,64.56603773584905
1619,Philippe Model,45.18867924528302
1620,Philosophy Di Alberta Ferretti,0.0
1621,Philosophy Di Lorenzo Serafini,0.0
1622,Piacenza 1733,0.03773584905660377
1623,Piaget,30.07547169811321
1624,Pianurastudio,0.0
1625,Picasso,86.84905660377359
1626,Pierre Balmain,78.79245283018868
1627,Pierre Cardin,69.0377358490566
1628,Pierre Hardy,1.0566037735849056
1629,Pierre Louis Mascia,0.5471698113207547
1630,Pinko,67.84905660377359
